Date,Open,High,Low,Close,Adj_Close,Volume,Coin_name
2020-04-11,0.951054,1.049073,0.76502,0.776819,0.776819,43862444,Solana
2020-04-12,0.785448,0.95667,0.762426,0.882507,0.882507,38736897,Solana
2020-04-13,0.89076,0.891603,0.773976,0.777832,0.777832,18211285,Solana
2020-04-14,0.777832,0.796472,0.628169,0.661925,0.661925,16747614,Solana
2020-04-15,0.669289,0.704964,0.621531,0.646651,0.646651,13075275,Solana
2020-04-16,0.630879,0.774192,0.625107,0.690816,0.690816,21346031,Solana
2020-04-17,0.689312,0.719614,0.660728,0.660728,0.660728,9870810,Solana
2020-04-18,0.660728,0.717618,0.659427,0.681096,0.681096,9782112,Solana
2020-04-19,0.681516,0.684641,0.598487,0.606969,0.606969,9289670,Solana
2020-04-20,0.612948,0.639254,0.520578,0.538812,0.538812,8342616,Solana
2020-04-21,0.541387,0.604586,0.508549,0.587659,0.587659,9711507,Solana
2020-04-22,0.581166,0.706964,0.569621,0.691601,0.691601,18828400,Solana
2020-04-23,0.685347,0.698077,0.600322,0.627457,0.627457,13485271,Solana
2020-04-24,0.624021,0.67102,0.613941,0.634242,0.634242,9064190,Solana
2020-04-25,0.630528,0.670948,0.621547,0.643329,0.643329,7311905,Solana
2020-04-26,0.653215,0.691499,0.631171,0.635506,0.635506,8320760,Solana
2020-04-27,0.635714,0.660283,0.561028,0.572372,0.572372,7406934,Solana
2020-04-28,0.578253,0.692148,0.568484,0.661293,0.661293,7470201,Solana
2020-04-29,0.662286,0.777771,0.655274,0.74584,0.74584,8801144,Solana
2020-04-30,0.747195,0.800816,0.687881,0.691045,0.691045,5016892,Solana
2020-05-01,0.691045,0.737071,0.685903,0.728794,0.728794,4164272,Solana
2020-05-02,0.727268,0.748981,0.707904,0.715876,0.715876,3441356,Solana
2020-05-03,0.714796,0.729801,0.656616,0.679535,0.679535,3328344,Solana
2020-05-04,0.679625,0.705812,0.618434,0.667491,0.667491,3443698,Solana
2020-05-05,0.67344,0.686214,0.626499,0.641837,0.641837,2847469,Solana
2020-05-06,0.642454,0.673891,0.622584,0.622584,0.622584,2677563,Solana
2020-05-07,0.622584,0.632268,0.573376,0.612978,0.612978,3355830,Solana
2020-05-08,0.612978,0.636618,0.589852,0.604922,0.604922,2488195,Solana
2020-05-09,0.604042,0.625429,0.588448,0.604527,0.604527,2128503,Solana
2020-05-10,0.604461,0.612303,0.513081,0.537034,0.537034,2327581,Solana
2020-05-11,0.536255,0.57186,0.505194,0.515273,0.515273,2098481,Solana
2020-05-12,0.513391,0.559759,0.505251,0.538576,0.538576,2198625,Solana
2020-05-13,0.538372,0.564874,0.518038,0.550532,0.550532,2326446,Solana
2020-05-14,0.550532,0.580946,0.55011,0.569118,0.569118,2047897,Solana
2020-05-15,0.569193,0.57462,0.547093,0.559752,0.559752,1850070,Solana
2020-05-16,0.558981,0.606534,0.554361,0.59912,0.59912,2300409,Solana
2020-05-17,0.595228,0.640196,0.589175,0.612989,0.612989,2936428,Solana
2020-05-18,0.612682,0.674393,0.609649,0.65267,0.65267,3314359,Solana
2020-05-19,0.650974,0.65448,0.611248,0.624454,0.624454,2380263,Solana
2020-05-20,0.622475,0.626656,0.575283,0.579156,0.579156,2302926,Solana
2020-05-21,0.579692,0.613789,0.543346,0.608915,0.608915,2863017,Solana
2020-05-22,0.605239,0.676432,0.58283,0.638875,0.638875,3411419,Solana
2020-05-23,0.637415,0.638849,0.588247,0.613031,0.613031,2638524,Solana
2020-05-24,0.613289,0.613289,0.548432,0.549053,0.549053,2786816,Solana
2020-05-25,0.54857,0.650138,0.538064,0.600857,0.600857,4509580,Solana
2020-05-26,0.599104,0.612353,0.566463,0.573307,0.573307,2689697,Solana
2020-05-27,0.573307,0.611087,0.571443,0.590985,0.590985,2536916,Solana
2020-05-28,0.590884,0.592398,0.566948,0.575155,0.575155,2662788,Solana
2020-05-29,0.574699,0.593405,0.566858,0.579415,0.579415,2066857,Solana
2020-05-30,0.581355,0.602489,0.56705,0.587933,0.587933,2449095,Solana
2020-05-31,0.587903,0.593997,0.569245,0.570022,0.570022,1892967,Solana
2020-06-01,0.573472,0.587839,0.567348,0.577495,0.577495,2159877,Solana
2020-06-02,0.577142,0.589725,0.552294,0.564669,0.564669,1295757,Solana
2020-06-03,0.564669,0.591025,0.564461,0.586621,0.586621,877446,Solana
2020-06-04,0.586867,0.59164,0.564518,0.587299,0.587299,901641,Solana
2020-06-05,0.587299,0.698279,0.577925,0.661155,0.661155,4322092,Solana
2020-06-06,0.661071,0.661619,0.611781,0.622443,0.622443,1604055,Solana
2020-06-07,0.622443,0.624444,0.593398,0.616578,0.616578,716785,Solana
2020-06-08,0.615078,0.679001,0.61331,0.668313,0.668313,1440234,Solana
2020-06-09,0.667784,0.668088,0.627242,0.658002,0.658002,988327,Solana
2020-06-10,0.658038,0.670043,0.633404,0.644867,0.644867,1096203,Solana
2020-06-11,0.644888,0.650535,0.570082,0.573742,0.573742,1122221,Solana
2020-06-12,0.574059,0.604653,0.56992,0.593869,0.593869,940323,Solana
2020-06-13,0.593948,0.611439,0.585485,0.608943,0.608943,764757,Solana
2020-06-14,0.610927,0.618258,0.580899,0.587077,0.587077,873416,Solana
2020-06-15,0.588373,0.591897,0.547287,0.570639,0.570639,942666,Solana
2020-06-16,0.570579,0.589828,0.568689,0.585576,0.585576,652020,Solana
2020-06-17,0.585497,0.590129,0.565117,0.581562,0.581562,673274,Solana
2020-06-18,0.581582,0.650309,0.579285,0.620956,0.620956,1349341,Solana
2020-06-19,0.622407,0.836398,0.620384,0.684332,0.684332,6577471,Solana
2020-06-20,0.682523,0.688583,0.625626,0.643591,0.643591,1714405,Solana
2020-06-21,0.646135,0.748542,0.63688,0.673149,0.673149,2238347,Solana
2020-06-22,0.672577,0.743113,0.645877,0.726848,0.726848,1620388,Solana
2020-06-23,0.726773,0.760633,0.700712,0.708297,0.708297,1327340,Solana
2020-06-24,0.70853,0.800692,0.693501,0.736994,0.736994,2769054,Solana
2020-06-25,0.7371,0.756705,0.69924,0.713194,0.713194,1751581,Solana
2020-06-26,0.712531,0.751992,0.681532,0.741144,0.741144,1664662,Solana
2020-06-27,0.739597,0.752211,0.675838,0.713548,0.713548,1681428,Solana
2020-06-28,0.713548,0.843977,0.687095,0.798495,0.798495,3412582,Solana
2020-06-29,0.798495,0.885339,0.770009,0.852454,0.852454,2147791,Solana
2020-06-30,0.853022,1.029176,0.850104,0.860094,0.860094,3887548,Solana
2020-07-01,0.863364,0.901715,0.820927,0.832642,0.832642,1772560,Solana
2020-07-02,0.832116,0.837127,0.753668,0.780219,0.780219,1749581,Solana
2020-07-03,0.782036,0.786035,0.755113,0.768093,0.768093,1144958,Solana
2020-07-04,0.767941,0.823155,0.761451,0.780372,0.780372,1644301,Solana
2020-07-05,0.780101,0.785547,0.642635,0.691664,0.691664,3799016,Solana
2020-07-06,0.691664,0.721046,0.68658,0.707908,0.707908,1120773,Solana
2020-07-07,0.707858,0.780893,0.701922,0.753048,0.753048,1700041,Solana
2020-07-08,0.753048,0.827523,0.743411,0.796713,0.796713,2220223,Solana
2020-07-09,0.794018,0.882358,0.759906,0.853453,0.853453,2668724,Solana
2020-07-10,0.853304,0.939629,0.84285,0.91356,0.91356,1856095,Solana
2020-07-11,0.91356,0.926347,0.859095,0.924624,0.924624,1788814,Solana
2020-07-12,0.923856,1.130978,0.914117,1.016716,1.016716,4693371,Solana
2020-07-13,1.016716,1.287663,1.008884,1.175734,1.175734,4062069,Solana
2020-07-14,1.172476,1.246006,1.119166,1.148075,1.148075,2213135,Solana
2020-07-15,1.147523,1.396835,1.141458,1.289598,1.289598,3355229,Solana
2020-07-16,1.284039,1.374967,0.855044,0.872441,0.872441,7486568,Solana
2020-07-17,0.870761,1.046842,0.801884,0.977837,0.977837,8973774,Solana
2020-07-18,0.977515,1.000716,0.931726,0.966583,0.966583,2923007,Solana
2020-07-19,0.968004,0.970354,0.899515,0.920349,0.920349,2206671,Solana
2020-07-20,0.920515,0.921584,0.851878,0.873089,0.873089,3036871,Solana
2020-07-21,0.872928,1.008254,0.860316,0.977166,0.977166,4299502,Solana
2020-07-22,0.977198,1.104704,0.972485,1.044087,1.044087,5295002,Solana
2020-07-23,1.046155,1.101218,0.997394,1.049844,1.049844,2970423,Solana
2020-07-24,1.049844,1.053954,0.97478,0.995346,0.995346,1991763,Solana
2020-07-25,0.99544,1.43274,0.995397,1.252223,1.252223,9978279,Solana
2020-07-26,1.244728,1.624648,1.238283,1.56511,1.56511,10463130,Solana
2020-07-27,1.565098,2.04274,1.561087,1.778636,1.778636,32838355,Solana
2020-07-28,1.784111,1.858672,1.611769,1.784067,1.784067,9692632,Solana
2020-07-29,1.785662,2.095622,1.593166,1.658289,1.658289,10348945,Solana
2020-07-30,1.658289,1.796449,1.635712,1.686807,1.686807,5222980,Solana
2020-07-31,1.686807,1.688488,1.510405,1.538178,1.538178,4822046,Solana
2020-08-01,1.532759,1.662229,1.498872,1.52661,1.52661,4589882,Solana
2020-08-02,1.52991,1.746823,1.411973,1.74281,1.74281,7216576,Solana
2020-08-03,1.73229,1.830034,1.668726,1.802611,1.802611,5836036,Solana
2020-08-04,1.800012,1.949875,1.794984,1.871639,1.871639,5495665,Solana
2020-08-05,1.870736,1.888122,1.709509,1.75455,1.75455,5405764,Solana
2020-08-06,1.75455,2.228003,1.746783,2.206348,2.206348,11143557,Solana
2020-08-07,2.203166,2.203166,1.885572,2.085903,2.085903,8068102,Solana
2020-08-08,2.083889,2.56959,2.026538,2.473625,2.473625,10919229,Solana
2020-08-09,2.471556,2.706823,2.302501,2.665228,2.665228,12107837,Solana
2020-08-10,2.665228,3.397929,2.525898,3.131793,3.131793,22863251,Solana
2020-08-11,3.131042,3.486535,2.753634,3.303419,3.303419,36356155,Solana
2020-08-12,3.307958,3.916168,3.103979,3.769751,3.769751,28461707,Solana
2020-08-13,3.770703,4.155814,3.52852,3.755971,3.755971,28236179,Solana
2020-08-14,3.760168,3.789997,3.332654,3.409388,3.409388,18427950,Solana
2020-08-15,3.412555,3.719945,3.165465,3.183795,3.183795,13155762,Solana
2020-08-16,3.185406,3.470688,3.138688,3.385653,3.385653,10395313,Solana
2020-08-17,3.385653,3.385999,3.087985,3.098608,3.098608,10723919,Solana
2020-08-18,3.104469,3.709911,2.894414,3.329976,3.329976,30350145,Solana
2020-08-19,3.328696,3.483863,2.838108,2.899041,2.899041,14838389,Solana
2020-08-20,2.899041,3.431843,2.896236,3.208267,3.208267,13756478,Solana
2020-08-21,3.209718,3.22329,2.913771,2.943668,2.943668,11796736,Solana
2020-08-22,2.945308,3.194865,2.757327,3.020886,3.020886,10296805,Solana
2020-08-23,3.020863,3.403415,3.018838,3.322431,3.322431,11991402,Solana
2020-08-24,3.312222,3.607539,3.224431,3.344986,3.344986,15785208,Solana
2020-08-25,3.349664,3.358247,3.027719,3.26485,3.26485,13444308,Solana
2020-08-26,3.266041,3.795324,3.194311,3.558375,3.558375,22147431,Solana
2020-08-27,3.557844,3.854706,3.292214,3.44506,3.44506,21031356,Solana
2020-08-28,3.452495,4.309593,3.447281,4.011393,4.011393,27212888,Solana
2020-08-29,4.014216,4.105241,3.787112,3.968809,3.968809,14585964,Solana
2020-08-30,3.970011,4.705005,3.919132,4.435823,4.435823,22220239,Solana
2020-08-31,4.421679,4.872941,4.109681,4.782046,4.782046,20950150,Solana
2020-09-01,4.78105,4.944731,4.344516,4.344516,4.344516,16944927,Solana
2020-09-02,4.352693,4.355939,3.705164,4.164472,4.164472,23655802,Solana
2020-09-03,4.168772,4.440814,3.52734,3.52734,3.52734,26473634,Solana
2020-09-04,3.52339,3.834104,3.198894,3.545794,3.545794,17729340,Solana
2020-09-05,3.550984,3.660244,2.191675,2.597916,2.597916,25062205,Solana
2020-09-06,2.600317,3.175637,2.288191,3.086043,3.086043,20375890,Solana
2020-09-07,3.086084,3.18956,2.391493,2.928528,2.928528,17135013,Solana
2020-09-08,2.927629,2.939736,2.398641,2.468977,2.468977,10163725,Solana
2020-09-09,2.471178,3.751716,2.389806,3.636378,3.636378,52354542,Solana
2020-09-10,3.636378,3.851309,3.320809,3.469837,3.469837,31177875,Solana
2020-09-11,3.467335,3.501013,3.040171,3.427428,3.427428,17090627,Solana
2020-09-12,3.419102,3.467052,3.150727,3.33266,3.33266,10368518,Solana
2020-09-13,3.336381,3.466782,3.005402,3.225839,3.225839,15316353,Solana
2020-09-14,3.231526,3.524934,3.094174,3.269133,3.269133,21301450,Solana
2020-09-15,3.269133,3.320067,2.918473,2.939121,2.939121,11992538,Solana
2020-09-16,2.939307,2.939307,2.453839,2.545399,2.545399,24199804,Solana
2020-09-17,2.545399,2.934102,2.370034,2.891874,2.891874,23792220,Solana
2020-09-18,2.891874,3.159317,2.741676,3.10794,3.10794,23510207,Solana
2020-09-19,3.111747,3.25342,2.971704,3.028891,3.028891,10763973,Solana
2020-09-20,3.031028,3.032877,2.720138,2.870903,2.870903,9217295,Solana
2020-09-21,2.870903,3.02694,2.500419,2.782509,2.782509,19492894,Solana
2020-09-22,2.773688,2.99437,2.668603,2.915519,2.915519,18556523,Solana
2020-09-23,2.930355,3.065338,2.746303,2.836757,2.836757,16096650,Solana
2020-09-24,2.838121,3.251563,2.795647,3.132715,3.132715,18993326,Solana
2020-09-25,3.145544,3.265165,2.911772,3.188612,3.188612,15935143,Solana
2020-09-26,3.18803,3.203906,3.041267,3.134703,3.134703,11018475,Solana
2020-09-27,3.133838,3.173499,3.010551,3.152947,3.152947,9734368,Solana
2020-09-28,3.152705,3.204191,2.935954,2.956678,2.956678,10950201,Solana
2020-09-29,2.958361,3.010095,2.90179,2.946433,2.946433,8821253,Solana
2020-09-30,2.949074,2.979348,2.83567,2.897876,2.897876,7767702,Solana
2020-10-01,2.898162,2.985834,2.657398,2.861028,2.861028,10825966,Solana
2020-10-02,2.864197,2.876635,2.457791,2.626083,2.626083,15856539,Solana
2020-10-03,2.627335,2.669495,2.547303,2.547303,2.547303,6155891,Solana
2020-10-04,2.543012,2.588036,2.428889,2.515995,2.515995,7075729,Solana
2020-10-05,2.519135,2.662624,2.46732,2.657644,2.657644,8105684,Solana
2020-10-06,2.6552,2.6552,2.147692,2.17625,2.17625,9739071,Solana
2020-10-07,2.175809,2.391937,2.09576,2.291796,2.291796,11759752,Solana
2020-10-08,2.299982,2.43061,2.028526,2.36522,2.36522,14931922,Solana
2020-10-09,2.367742,2.625268,2.31709,2.539859,2.539859,12002959,Solana
2020-10-10,2.536933,2.594095,2.403172,2.40609,2.40609,8842884,Solana
2020-10-11,2.407367,2.457566,2.344921,2.426578,2.426578,7170647,Solana
2020-10-12,2.426115,2.698639,2.415862,2.587072,2.587072,12289969,Solana
2020-10-13,2.584891,2.584891,2.348171,2.40491,2.40491,11415737,Solana
2020-10-14,2.408196,2.436614,2.246257,2.314635,2.314635,9436239,Solana
2020-10-15,2.3148,2.335796,2.203418,2.266436,2.266436,8332483,Solana
2020-10-16,2.2652,2.265671,2.127921,2.149386,2.149386,13637728,Solana
2020-10-17,2.145636,2.238305,2.132409,2.201843,2.201843,6612612,Solana
2020-10-18,2.20275,2.248846,2.178327,2.214267,2.214267,6294162,Solana
2020-10-19,2.213372,2.213512,2.053211,2.05808,2.05808,8248860,Solana
2020-10-20,2.058102,2.097861,1.854154,1.888672,1.888672,13129043,Solana
2020-10-21,1.888612,2.066206,1.861235,1.890378,1.890378,19275509,Solana
2020-10-22,1.890372,2.082434,1.889817,1.955653,1.955653,11445663,Solana
2020-10-23,1.957068,1.984771,1.85331,1.960035,1.960035,11497445,Solana
2020-10-24,1.960035,1.96165,1.882344,1.911828,1.911828,7581827,Solana
2020-10-25,1.911828,1.922942,1.768644,1.787459,1.787459,9092334,Solana
2020-10-26,1.787459,1.86299,1.629365,1.685466,1.685466,13396736,Solana
2020-10-27,1.685466,1.745403,1.605287,1.710232,1.710232,14384427,Solana
2020-10-28,1.710232,1.719027,1.394572,1.490053,1.490053,17089719,Solana
2020-10-29,1.490053,1.566892,1.412426,1.428936,1.428936,8024138,Solana
2020-10-30,1.428936,1.467319,1.342213,1.441336,1.441336,8528336,Solana
2020-10-31,1.441336,1.549327,1.429894,1.5407,1.5407,6449388,Solana
2020-11-01,1.5407,1.637903,1.513543,1.59984,1.59984,6877557,Solana
2020-11-02,1.59984,1.63018,1.467695,1.474072,1.474072,6366346,Solana
2020-11-03,1.474072,1.480501,1.412186,1.412234,1.412234,6536977,Solana
2020-11-04,1.412234,1.412898,1.281868,1.392255,1.392255,11406316,Solana
2020-11-05,1.392255,1.48617,1.303825,1.405218,1.405218,8924132,Solana
2020-11-06,1.405218,1.940707,1.400011,1.91374,1.91374,22547497,Solana
2020-11-07,1.91374,2.481369,1.844831,2.031964,2.031964,51426100,Solana
2020-11-08,2.031964,2.264779,1.974402,2.156598,2.156598,25931043,Solana
2020-11-09,2.156598,2.189313,1.958753,2.028652,2.028652,18210626,Solana
2020-11-10,2.028652,2.307988,2.012321,2.247987,2.247987,16170833,Solana
2020-11-11,2.247987,2.284141,1.974165,2.002125,2.002125,13877949,Solana
2020-11-12,2.002125,2.050298,1.831728,1.899138,1.899138,11506048,Solana
2020-11-13,1.899138,2.061116,1.899138,2.020792,2.020792,11621744,Solana
2020-11-14,2.020792,2.033491,1.875279,1.917016,1.917016,8134593,Solana
2020-11-15,1.917016,2.209059,1.916848,2.043234,2.043234,18621333,Solana
2020-11-16,2.043234,2.360211,1.994853,2.255355,2.255355,22156135,Solana
2020-11-17,2.28108,2.318186,2.13259,2.202181,2.202181,17074175,Solana
2020-11-18,2.202181,2.205922,2.012693,2.115029,2.115029,14629648,Solana
2020-11-19,2.115029,2.175022,2.018166,2.076769,2.076769,10155987,Solana
2020-11-20,2.076769,2.230391,2.056972,2.095392,2.095392,11113990,Solana
2020-11-21,2.095392,2.498828,2.048524,2.382205,2.382205,20288343,Solana
2020-11-22,2.382205,2.403821,2.053938,2.144845,2.144845,16416065,Solana
2020-11-23,2.144845,2.351599,2.120315,2.276377,2.276377,15487339,Solana
2020-11-24,2.277241,2.466384,2.143795,2.267967,2.267967,25036626,Solana
2020-11-25,2.269485,2.477587,2.182777,2.270034,2.270034,24870951,Solana
2020-11-26,2.266534,2.291702,1.741493,1.903037,1.903037,33038223,Solana
2020-11-27,1.903335,1.970653,1.780363,1.857949,1.857949,13307808,Solana
2020-11-28,1.859825,1.939715,1.81071,1.888935,1.888935,11661883,Solana
2020-11-29,1.887913,1.943885,1.857227,1.915155,1.915155,6139511,Solana
2020-11-30,1.915142,2.013591,1.91193,1.966891,1.966891,8716571,Solana
2020-12-01,1.968321,2.130341,1.932264,1.976308,1.976308,12847022,Solana
2020-12-02,1.977266,2.187437,1.9567,2.115401,2.115401,15849828,Solana
2020-12-03,2.117117,2.22131,2.08503,2.100371,2.100371,18106122,Solana
2020-12-04,2.098602,2.112071,1.847345,1.855953,1.855953,9019864,Solana
2020-12-05,1.855968,1.980722,1.825494,1.978774,1.978774,7750781,Solana
2020-12-06,1.978658,1.983898,1.815854,1.854249,1.854249,7167230,Solana
2020-12-07,1.853451,1.895688,1.809485,1.831173,1.831173,6425070,Solana
2020-12-08,1.831222,1.831581,1.645106,1.665352,1.665352,11304051,Solana
2020-12-09,1.664622,1.674277,1.503676,1.662304,1.662304,10461119,Solana
2020-12-10,1.662414,1.665135,1.54524,1.574151,1.574151,6167983,Solana
2020-12-11,1.572366,1.576709,1.440602,1.444585,1.444585,8273918,Solana
2020-12-12,1.44159,1.537429,1.440706,1.490912,1.490912,7085231,Solana
2020-12-13,1.490715,1.642916,1.458118,1.565456,1.565456,8389349,Solana
2020-12-14,1.567968,1.622869,1.523698,1.591646,1.591646,8672052,Solana
2020-12-15,1.59103,1.799413,1.589263,1.760671,1.760671,19470080,Solana
2020-12-16,1.760092,1.787584,1.610018,1.783598,1.783598,18277631,Solana
2020-12-17,1.783892,1.80312,1.655217,1.678634,1.678634,15461477,Solana
2020-12-18,1.679024,1.706327,1.636987,1.6988,1.6988,7879397,Solana
2020-12-19,1.699267,1.764254,1.664263,1.668651,1.668651,9095045,Solana
2020-12-20,1.670714,1.68443,1.527714,1.563576,1.563576,9093229,Solana
2020-12-21,1.563775,1.618326,1.495151,1.541915,1.541915,8333991,Solana
2020-12-22,1.539609,1.57408,1.474485,1.490286,1.490286,11066565,Solana
2020-12-23,1.49022,1.510585,1.090161,1.205692,1.205692,16776307,Solana
